map,family,method,sr,sc,gr,gc,lam,opt,suboptimality,node_reduction,nodes,solved
lak300d.map,dao,AILS,381,308,445,82,1.0,290.7107,1.0228,0.2256,7825,1
lak300d.map,dao,ILS,373,304,452,70,1.0,290.397,1.0,-0.2603,11355,1
lak300d.map,dao,AILS,373,304,452,70,1.0,290.397,1.0,-0.0782,9715,1
lak300d.map,dao,ILS,380,308,450,80,1.0,289.8823,1.0,-0.1331,11044,1
lak300d.map,dao,AILS,380,308,450,80,1.0,289.8823,1.01715,0.2134,7667,1
lak300d.map,dao,ILS,451,80,384,313,1.0,288.9533,1.0,-1.3306,26813,1
lak300d.map,dao,AILS,451,80,384,313,1.0,288.9533,1.01433,0.285,8226,1
lak300d.map,dao,ILS,451,72,373,298,1.0,288.5685,1.0,-2.0712,35798,1
lak300d.map,dao,AILS,451,72,373,298,1.0,288.5685,1.0,-0.983,23114,1
lak300d.map,dao,ILS,396,299,466,57,1.0,288.2254,1.0,-0.0483,10422,1
lak300d.map,dao,AILS,396,299,466,57,1.0,288.2254,1.00287,0.3403,6559,1
lak300d.map,dao,ILS,455,60,387,305,1.0,288.0538,1.0,-1.3695,26851,1
lak300d.map,dao,AILS,455,60,387,305,1.0,288.0538,1.01726,0.2871,8079,1
lak300d.map,dao,ILS,395,312,460,59,1.0,287.7817,1.0,-0.0891,10536,1
lak300d.map,dao,AILS,395,312,460,59,1.0,287.7817,1.00576,0.2365,7386,1
lak300d.map,dao,ILS,370,300,384,94,1.0,286.7939,1.0,-0.186,9851,1
lak300d.map,dao,AILS,370,300,384,94,1.0,286.7939,nan,nan,10015,0
lak300d.map,dao,ILS,400,304,466,56,1.0,286.7107,1.0,0.2069,7879,1
lak300d.map,dao,AILS,400,304,466,56,1.0,286.7107,1.00289,0.3434,6523,1
lak300d.map,dao,ILS,370,304,454,77,1.0,286.397,1.0,-0.2451,10700,1
lak300d.map,dao,AILS,370,304,454,77,1.0,286.397,1.0,-0.0662,9163,1
lak300d.map,dao,ILS,380,300,420,70,1.0,285.8823,1.0,-0.1361,11337,1
lak300d.map,dao,AILS,380,300,420,70,1.0,285.8823,1.0,-0.0854,10831,1
lak300d.map,dao,ILS,393,302,461,67,1.0,285.8112,1.0,-0.0379,10255,1
lak300d.map,dao,AILS,393,302,461,67,1.0,285.8112,1.0029,0.317,6749,1
lak300d.map,dao,ILS,424,72,379,304,1.0,284.8823,1.0,-1.69,30973,1
lak300d.map,dao,AILS,424,72,379,304,1.0,284.8823,1.0,-0.4766,17002,1
lak300d.map,dao,ILS,462,65,412,321,1.0,284.8112,1.0,0.5151,5424,1
lak300d.map,dao,AILS,462,65,412,321,1.0,284.8112,1.0,0.4809,5807,1
lak300d.map,dao,ILS,466,60,408,314,1.0,284.7107,1.0,0.5418,4993,1
lak300d.map,dao,AILS,466,60,408,314,1.0,284.7107,1.0,0.4422,6079,1
lak300d.map,dao,ILS,375,305,416,80,1.0,284.6102,1.0,-0.0491,9915,1
lak300d.map,dao,AILS,375,305,416,80,1.0,284.6102,1.0,-0.2443,11760,1
lak300d.map,dao,ILS,394,302,455,56,1.0,283.8112,1.0,-0.0355,10027,1
lak300d.map,dao,AILS,394,302,455,56,1.0,283.8112,1.01459,0.1596,8138,1
lak300d.map,dao,ILS,372,306,423,82,1.0,283.1249,1.0,-0.0898,9920,1
lak300d.map,dao,AILS,372,306,423,82,1.0,283.1249,1.0,-0.2772,11626,1
lak300d.map,dao,ILS,379,305,419,77,1.0,282.3675,1.0,-0.1418,10951,1
lak300d.map,dao,AILS,379,305,419,77,1.0,282.3675,1.0,-0.1047,10595,1
lak300d.map,dao,ILS,464,65,399,301,1.0,281.5685,1.0,0.034,10476,1
lak300d.map,dao,AILS,464,65,399,301,1.0,281.5685,1.00294,0.4572,5887,1
lak300d.map,dao,ILS,371,302,406,90,1.0,281.5097,1.0,-0.1836,10397,1
lak300d.map,dao,AILS,371,302,406,90,1.0,281.5097,1.0,-0.6779,14739,1
lak300d.map,dao,ILS,408,313,462,57,1.0,280.9533,1.0,0.1522,8265,1
lak300d.map,dao,AILS,408,313,462,57,1.0,280.9533,1.0,0.3692,6150,1
lak300d.map,dao,ILS,374,299,417,83,1.0,280.5391,1.0,-0.3145,12075,1
lak300d.map,dao,AILS,374,299,417,83,1.0,280.5391,1.0,-0.4242,13083,1
lak300d.map,dao,ILS,391,93,375,301,1.0,280.3087,1.0,-1.8068,31939,1
lak300d.map,dao,AILS,391,93,375,301,1.0,280.3087,nan,nan,34944,0
lak300d.map,dao,ILS,466,59,404,301,1.0,280.2254,1.0,0.0017,10659,1
lak300d.map,dao,AILS,466,59,404,301,1.0,280.2254,1.0,0.4578,5789,1
lak300d.map,dao,ILS,369,303,403,95,1.0,280.1665,1.0,-0.131,9478,1
lak300d.map,dao,AILS,369,303,403,95,1.0,280.1665,1.0,-0.8345,15373,1
lak300d.map,dao,ILS,427,76,380,307,1.0,279.8823,1.0,-1.8048,32342,1
lak300d.map,dao,AILS,427,76,380,307,1.0,279.8823,1.00888,-0.165,13434,1
lak300d.map,dao,ILS,379,313,421,82,1.0,279.8528,1.0,-0.2035,11028,1
lak300d.map,dao,AILS,379,313,421,82,1.0,279.8528,1.0,0.0075,9094,1
lak300d.map,dao,ILS,426,73,384,307,1.0,279.2965,1.0,-0.9987,22809,1
lak300d.map,dao,AILS,426,73,384,307,1.0,279.2965,1.01483,0.2268,8824,1
lak300d.map,dao,ILS,372,308,423,87,1.0,278.9533,1.0,-0.1134,9729,1
lak300d.map,dao,AILS,372,308,423,87,1.0,278.9533,1.0,-0.3358,11672,1
lak300d.map,dao,ILS,457,60,401,313,1.0,278.7817,1.0,0.0016,10818,1
lak300d.map,dao,AILS,457,60,401,313,1.0,278.7817,1.01189,0.3366,7188,1
lak300d.map,dao,ILS,382,305,455,74,1.0,278.2254,1.0,-0.1785,10292,1
lak300d.map,dao,AILS,382,305,455,74,1.0,278.2254,1.01191,0.2085,6912,1
lak300d.map,dao,ILS,375,301,399,92,1.0,277.9949,1.0,-0.1627,10055,1
lak300d.map,dao,AILS,375,301,399,92,1.0,277.9949,1.0,-0.6916,14629,1
lak300d.map,dao,ILS,383,301,454,72,1.0,277.1543,1.0,-0.1654,10306,1
lak300d.map,dao,AILS,383,301,454,72,1.0,277.1543,1.01793,0.2187,6909,1
lak300d.map,dao,ILS,369,309,394,105,1.0,276.3797,1.0,-0.4117,10564,1
lak300d.map,dao,AILS,369,309,394,105,1.0,276.3797,nan,nan,10706,0
lak300d.map,dao,ILS,401,98,370,301,1.0,276.1665,1.0,-1.5661,29744,1
lak300d.map,dao,AILS,401,98,370,301,1.0,276.1665,1.0,-2.5644,41315,1
lak300d.map,dao,ILS,369,307,465,95,1.0,275.196,1.0,-0.1097,8387,1
lak300d.map,dao,AILS,369,307,465,95,1.0,275.196,1.0,0.3039,5261,1
lak300d.map,dao,ILS,420,81,383,308,1.0,275.196,1.0,-1.6455,30301,1
lak300d.map,dao,AILS,420,81,383,308,1.0,275.196,1.0,-0.0386,11896,1
lak300d.map,dao,ILS,390,90,388,311,1.0,274.865,1.0,-1.206,24405,1
lak300d.map,dao,AILS,390,90,388,311,1.0,274.865,1.0,-2.0701,33964,1
lak300d.map,dao,ILS,422,78,383,299,1.0,273.6396,1.0,-1.7306,30722,1
lak300d.map,dao,AILS,422,78,383,299,1.0,273.6396,1.00303,-0.0473,11783,1
lak300d.map,dao,ILS,398,317,421,71,1.0,273.5097,1.0,-0.1471,11344,1
lak300d.map,dao,AILS,398,317,421,71,1.0,273.5097,1.00909,0.4683,5258,1
lak300d.map,dao,ILS,383,305,402,89,1.0,273.4092,1.0,-0.0229,9098,1
lak300d.map,dao,AILS,383,305,402,89,1.0,273.4092,1.0,-0.3038,11596,1
lak300d.map,dao,ILS,401,311,451,63,1.0,272.7107,1.0,0.185,7678,1
lak300d.map,dao,AILS,401,311,451,63,1.0,272.7107,1.01215,0.1449,8056,1
lak300d.map,dao,ILS,378,90,391,300,1.0,272.2792,1.0,-0.9188,20466,1
lak300d.map,dao,AILS,378,90,391,300,1.0,272.2792,1.0,-2.1369,33458,1
lak300d.map,dao,ILS,453,73,389,307,1.0,272.2254,1.0,-0.5959,18027,1
lak300d.map,dao,AILS,453,73,389,307,1.0,272.2254,1.01217,0.2652,8300,1
lak300d.map,dao,ILS,410,318,450,65,1.0,272.0538,1.0,0.1225,8238,1
lak300d.map,dao,AILS,410,318,450,65,1.0,272.0538,1.01523,0.2276,7251,1
lak302d.map,dao,ILS,4,103,191,99,1.0,399.7939,nan,nan,29567,0
lak302d.map,dao,AILS,4,103,191,99,1.0,399.7939,nan,nan,24707,0
lak302d.map,dao,ILS,277,103,6,83,1.0,398.865,nan,nan,19643,0
lak302d.map,dao,AILS,277,103,6,83,1.0,398.865,nan,nan,23475,0
lak302d.map,dao,ILS,13,99,169,109,1.0,398.6934,nan,nan,30185,0
lak302d.map,dao,AILS,13,99,169,109,1.0,398.6934,nan,nan,25357,0
lak302d.map,dao,ILS,9,109,174,109,1.0,398.5219,nan,nan,29858,0
lak302d.map,dao,AILS,9,109,174,109,1.0,398.5219,nan,nan,29051,0
lak302d.map,dao,ILS,174,120,7,95,1.0,397.6224,nan,nan,6861,0
lak302d.map,dao,AILS,174,120,7,95,1.0,397.6224,nan,nan,5236,0
lak302d.map,dao,ILS,21,106,163,106,1.0,397.5219,nan,nan,29496,0
lak302d.map,dao,AILS,21,106,163,106,1.0,397.5219,nan,nan,24370,0
lak302d.map,dao,ILS,126,93,275,117,1.0,397.1076,nan,nan,8412,0
lak302d.map,dao,AILS,126,93,275,117,1.0,397.1076,nan,nan,4970,0
lak302d.map,dao,ILS,278,104,11,84,1.0,396.3797,nan,nan,19819,0
lak302d.map,dao,AILS,278,104,11,84,1.0,396.3797,nan,nan,23383,0
lak302d.map,dao,ILS,30,111,161,104,1.0,396.3503,nan,nan,29466,0
lak302d.map,dao,AILS,30,111,161,104,1.0,396.3503,nan,nan,28896,0
lak302d.map,dao,ILS,270,113,127,91,1.0,396.1787,nan,nan,22934,0
lak302d.map,dao,AILS,270,113,127,91,1.0,396.1787,nan,nan,24842,0
lak302d.map,dao,ILS,19,101,167,104,1.0,395.9361,nan,nan,29552,0
lak302d.map,dao,AILS,19,101,167,104,1.0,395.9361,nan,nan,23866,0
lak302d.map,dao,ILS,4,106,187,105,1.0,395.0366,nan,nan,29982,0
lak302d.map,dao,AILS,4,106,187,105,1.0,395.0366,nan,nan,25338,0
lak302d.map,dao,ILS,4,99,180,115,1.0,394.2082,nan,nan,30766,0
lak302d.map,dao,AILS,4,99,180,115,1.0,394.2082,nan,nan,26508,0
lak302d.map,dao,ILS,11,87,184,114,1.0,393.865,nan,nan,28655,0
lak302d.map,dao,AILS,11,87,184,114,1.0,393.865,nan,nan,28476,0
lak302d.map,dao,ILS,165,105,24,108,1.0,393.7645,nan,nan,4923,0
lak302d.map,dao,AILS,165,105,24,108,1.0,393.7645,nan,nan,4015,0
lak302d.map,dao,ILS,177,110,10,108,1.0,393.6934,nan,nan,8051,0
lak302d.map,dao,AILS,177,110,10,108,1.0,393.6934,nan,nan,4518,0
lak302d.map,dao,ILS,270,115,123,91,1.0,393.6934,nan,nan,23335,0
lak302d.map,dao,AILS,270,115,123,91,1.0,393.6934,nan,nan,24381,0
lak302d.map,dao,ILS,13,104,175,104,1.0,393.5219,nan,nan,29764,0
lak302d.map,dao,AILS,13,104,175,104,1.0,393.5219,nan,nan,23695,0
lak302d.map,dao,ILS,7,81,193,125,1.0,392.9361,nan,nan,27008,0
lak302d.map,dao,AILS,7,81,193,125,1.0,392.9361,nan,nan,28197,0
lak302d.map,dao,ILS,2,83,194,125,1.0,392.0071,nan,nan,29006,0
lak302d.map,dao,AILS,2,83,194,125,1.0,392.0071,nan,nan,27444,0
lak302d.map,dao,ILS,170,108,20,98,1.0,391.5219,nan,nan,6072,0
lak302d.map,dao,AILS,170,108,20,98,1.0,391.5219,nan,nan,4015,0
lak302d.map,dao,ILS,9,89,185,121,1.0,390.4508,nan,nan,29299,0
lak302d.map,dao,AILS,9,89,185,121,1.0,390.4508,nan,nan,27026,0
lak302d.map,dao,ILS,9,97,179,117,1.0,390.2082,nan,nan,30812,0
lak302d.map,dao,AILS,9,97,179,117,1.0,390.2082,nan,nan,26881,0
lak302d.map,dao,ILS,8,84,193,126,1.0,389.9361,nan,nan,29031,0
lak302d.map,dao,AILS,8,84,193,126,1.0,389.9361,nan,nan,27372,0
lak302d.map,dao,ILS,276,99,6,110,1.0,389.3087,nan,nan,18731,0
lak302d.map,dao,AILS,276,99,6,110,1.0,389.3087,nan,nan,23772,0
lak302d.map,dao,ILS,16,109,173,121,1.0,389.2082,nan,nan,29553,0
lak302d.map,dao,AILS,16,109,173,121,1.0,389.2082,nan,nan,29045,0
lak302d.map,dao,ILS,259,109,127,92,1.0,388.7645,nan,nan,21303,0
lak302d.map,dao,AILS,259,109,127,92,1.0,388.7645,nan,nan,24499,0
lak302d.map,dao,ILS,269,101,114,126,1.0,388.7351,nan,nan,22024,0
lak302d.map,dao,AILS,269,101,114,126,1.0,388.7351,nan,nan,24487,0
lak302d.map,dao,ILS,15,106,178,106,1.0,388.5219,nan,nan,29747,0
lak302d.map,dao,AILS,15,106,178,106,1.0,388.5219,nan,nan,25004,0
lak302d.map,dao,ILS,280,112,123,109,1.0,388.1076,nan,nan,22976,0
lak302d.map,dao,AILS,280,112,123,109,1.0,388.1076,nan,nan,23923,0
lak302d.map,dao,ILS,3,92,190,117,1.0,387.2792,nan,nan,30584,0
lak302d.map,dao,AILS,3,92,190,117,1.0,387.2792,nan,nan,26625,0
lak302d.map,dao,ILS,274,103,119,105,1.0,387.0071,nan,nan,19982,0
lak302d.map,dao,AILS,274,103,119,105,1.0,387.0071,nan,nan,24102,0
lak302d.map,dao,ILS,13,101,177,116,1.0,386.9655,nan,nan,30691,0
lak302d.map,dao,AILS,13,101,177,116,1.0,386.9655,nan,nan,26902,0
lak302d.map,dao,ILS,15,99,191,103,1.0,386.4508,nan,nan,29242,0
lak302d.map,dao,AILS,15,99,191,103,1.0,386.4508,nan,nan,26603,0
lak302d.map,dao,ILS,12,103,178,120,1.0,385.3087,nan,nan,30586,0
lak302d.map,dao,AILS,12,103,178,120,1.0,385.3087,nan,nan,28285,0
lak302d.map,dao,ILS,280,107,119,118,1.0,384.9361,nan,nan,23048,0
lak302d.map,dao,AILS,280,107,119,118,1.0,384.9361,nan,nan,24036,0
lak302d.map,dao,ILS,195,126,9,87,1.0,384.5219,nan,nan,10893,0
lak302d.map,dao,AILS,195,126,9,87,1.0,384.5219,nan,nan,7993,0
lak302d.map,dao,ILS,16,103,180,106,1.0,384.2792,nan,nan,29855,0
lak302d.map,dao,AILS,16,103,180,106,1.0,384.2792,nan,nan,24060,0
lak302d.map,dao,ILS,30,97,173,114,1.0,384.2082,nan,nan,29238,0
lak302d.map,dao,AILS,30,97,173,114,1.0,384.2082,nan,nan,25095,0
lak302d.map,dao,ILS,120,123,277,109,1.0,384.1787,nan,nan,9058,0
lak302d.map,dao,AILS,120,123,277,109,1.0,384.1787,nan,nan,5348,0
lak302d.map,dao,ILS,196,118,12,83,1.0,383.7939,nan,nan,12151,0
lak302d.map,dao,AILS,196,118,12,83,1.0,383.7939,nan,nan,7432,0
lak302d.map,dao,ILS,122,91,260,116,1.0,382.865,nan,nan,9846,0
lak302d.map,dao,AILS,122,91,260,116,1.0,382.865,nan,nan,4852,0
lak302d.map,dao,ILS,230,117,6,84,1.0,383.0071,nan,nan,18871,0
lak302d.map,dao,AILS,230,117,6,84,1.0,383.0071,nan,nan,16264,0
lak302d.map,dao,ILS,271,121,127,121,1.0,381.0366,nan,nan,22284,0
lak302d.map,dao,AILS,271,121,127,121,1.0,381.0366,nan,nan,18323,0
lak302d.map,dao,ILS,7,110,263,101,1.0,380.9239,nan,nan,30124,0
lak302d.map,dao,AILS,7,110,263,101,1.0,380.9239,nan,nan,28211,0
lak302d.map,dao,ILS,200,125,5,87,1.0,380.7645,nan,nan,11835,0
lak302d.map,dao,AILS,200,125,5,87,1.0,380.7645,nan,nan,8265,0
lak302d.map,dao,ILS,123,95,260,125,1.0,380.5219,nan,nan,9784,0
lak302d.map,dao,AILS,123,95,260,125,1.0,380.5219,nan,nan,5328,0
lak302d.map,dao,ILS,177,116,20,106,1.0,380.3797,nan,nan,7896,0
lak302d.map,dao,AILS,177,116,20,106,1.0,380.3797,nan,nan,5236,0
lak302d.map,dao,ILS,8,81,210,126,1.0,380.0366,nan,nan,26863,0
lak302d.map,dao,AILS,8,81,210,126,1.0,380.0366,nan,nan,28530,0
lak302d.map,dao,ILS,124,106,265,105,1.0,380.0071,nan,nan,8816,0
lak302d.map,dao,AILS,124,106,265,105,1.0,380.0071,nan,nan,5716,0
lak303d.map,dao,ILS,27,100,123,123,1.0,415.7595,nan,nan,18626,0
lak303d.map,dao,AILS,27,100,123,123,1.0,415.7595,nan,nan,22328,0
lak303d.map,dao,ILS,123,123,48,89,1.0,415.132,nan,nan,11459,0
lak303d.map,dao,AILS,123,123,48,89,1.0,415.132,nan,nan,13495,0
lak303d.map,dao,ILS,115,119,19,102,1.0,415.0315,nan,nan,7625,0
lak303d.map,dao,AILS,115,119,19,102,1.0,415.0315,nan,nan,10687,0
lak303d.map,dao,ILS,18,104,119,116,1.0,414.4457,nan,nan,15017,0
lak303d.map,dao,AILS,18,104,119,116,1.0,414.4457,nan,nan,17814,0
lak303d.map,dao,ILS,43,89,121,121,1.0,414.3747,nan,nan,14037,0
lak303d.map,dao,AILS,43,89,121,121,1.0,414.3747,nan,nan,11625,0
lak303d.map,dao,ILS,18,96,113,114,1.0,413.2742,nan,nan,14073,0
lak303d.map,dao,AILS,18,96,113,114,1.0,413.2742,nan,nan,15540,0
lak303d.map,dao,ILS,110,99,9,90,1.0,412.6173,nan,nan,11661,0
lak303d.map,dao,AILS,110,99,9,90,1.0,412.6173,nan,nan,12647,0
lak303d.map,dao,ILS,109,109,13,94,1.0,412.4457,nan,nan,10242,0
lak303d.map,dao,AILS,109,109,13,94,1.0,412.4457,nan,nan,11633,0
lak303d.map,dao,ILS,115,111,28,88,1.0,412.2742,nan,nan,11640,0
lak303d.map,dao,AILS,115,111,28,88,1.0,412.2742,nan,nan,12900,0
lak303d.map,dao,ILS,119,118,23,102,1.0,412.2742,nan,nan,8010,0
lak303d.map,dao,AILS,119,118,23,102,1.0,412.2742,nan,nan,10865,0
lak303d.map,dao,ILS,114,114,48,80,1.0,411.4041,nan,nan,14546,0
lak303d.map,dao,AILS,114,114,48,80,1.0,411.4041,nan,nan,15321,0
lak303d.map,dao,ILS,4,93,96,105,1.0,410.7178,nan,nan,12222,0
lak303d.map,dao,AILS,4,93,96,105,1.0,410.7178,nan,nan,14544,0
lak303d.map,dao,ILS,106,108,12,97,1.0,409.9605,nan,nan,9904,0
lak303d.map,dao,AILS,106,108,12,97,1.0,409.9605,nan,nan,11344,0
lak303d.map,dao,ILS,46,79,113,111,1.0,409.8183,nan,nan,7498,0
lak303d.map,dao,AILS,46,79,113,111,1.0,409.8183,nan,nan,8280,0
lak303d.map,dao,ILS,99,108,8,97,1.0,409.3036,nan,nan,9335,0
lak303d.map,dao,AILS,99,108,8,97,1.0,409.3036,nan,nan,10165,0
lak303d.map,dao,ILS,20,101,116,112,1.0,409.0315,nan,nan,13367,0
lak303d.map,dao,AILS,20,101,116,112,1.0,409.0315,nan,nan,13912,0
lak303d.map,dao,ILS,38,77,115,93,1.0,408.5046,nan,nan,7109,0
lak303d.map,dao,AILS,38,77,115,93,1.0,408.5046,nan,nan,7955,0
lak303d.map,dao,ILS,5,93,108,87,1.0,408.4041,nan,nan,10885,0
lak303d.map,dao,AILS,5,93,108,87,1.0,408.4041,nan,nan,12191,0
lak303d.map,dao,ILS,107,89,2,100,1.0,408.333,nan,nan,11449,0
lak303d.map,dao,AILS,107,89,2,100,1.0,408.333,nan,nan,12545,0
lak303d.map,dao,ILS,112,102,12,103,1.0,408.061,nan,nan,10219,0
lak303d.map,dao,AILS,112,102,12,103,1.0,408.061,nan,nan,12057,0
lak303d.map,dao,ILS,120,120,43,95,1.0,406.9605,nan,nan,9735,0
lak303d.map,dao,AILS,120,120,43,95,1.0,406.9605,nan,nan,12193,0
lak303d.map,dao,ILS,125,123,45,100,1.0,406.7889,nan,nan,8710,0
lak303d.map,dao,AILS,125,123,45,100,1.0,406.7889,nan,nan,11652,0
lak303d.map,dao,ILS,24,158,119,120,1.0,406.6468,nan,nan,23986,0
lak303d.map,dao,AILS,24,158,119,120,1.0,406.6468,nan,nan,29423,0
lak303d.map,dao,ILS,108,110,30,89,1.0,405.7178,nan,nan,11327,0
lak303d.map,dao,AILS,108,110,30,89,1.0,405.7178,nan,nan,12552,0
lak303d.map,dao,ILS,91,105,7,93,1.0,405.6468,nan,nan,9153,0
lak303d.map,dao,AILS,91,105,7,93,1.0,405.6468,nan,nan,9184,0
lak303d.map,dao,ILS,16,98,93,115,1.0,405.4041,nan,nan,14370,0
lak303d.map,dao,AILS,16,98,93,115,1.0,405.4041,nan,nan,16510,0
lak303d.map,dao,ILS,85,105,4,95,1.0,405.333,nan,nan,7835,0
lak303d.map,dao,AILS,85,105,4,95,1.0,405.333,nan,nan,8845,0
lak303d.map,dao,ILS,86,107,8,92,1.0,404.9899,nan,nan,7981,0
lak303d.map,dao,AILS,86,107,8,92,1.0,404.9899,nan,nan,9284,0
lak303d.map,dao,ILS,41,105,126,124,1.0,404.86,nan,nan,16965,0
lak303d.map,dao,AILS,41,105,126,124,1.0,404.86,nan,nan,21728,0
lak303d.map,dao,ILS,8,98,107,92,1.0,404.4041,nan,nan,11435,0
lak303d.map,dao,AILS,8,98,107,92,1.0,404.4041,nan,nan,13311,0
lak303d.map,dao,ILS,21,147,117,118,1.0,403.9188,nan,nan,20307,0
lak303d.map,dao,AILS,21,147,117,118,1.0,403.9188,nan,nan,24443,0
lak303d.map,dao,ILS,100,110,29,84,1.0,403.7178,nan,nan,11597,0
lak303d.map,dao,AILS,100,110,29,84,1.0,403.7178,nan,nan,12026,0
lak303d.map,dao,ILS,7,94,98,100,1.0,403.7178,nan,nan,11643,0
lak303d.map,dao,AILS,7,94,98,100,1.0,403.7178,nan,nan,13795,0
lak303d.map,dao,ILS,26,86,100,109,1.0,403.7178,nan,nan,11681,0
lak303d.map,dao,AILS,26,86,100,109,1.0,403.7178,nan,nan,12722,0
lak303d.map,dao,ILS,116,113,47,89,1.0,402.6468,nan,nan,12028,0
lak303d.map,dao,AILS,116,113,47,89,1.0,402.6468,nan,nan,13575,0
lak303d.map,dao,ILS,43,84,98,115,1.0,402.0904,nan,nan,10818,0
lak303d.map,dao,AILS,43,84,98,115,1.0,402.0904,nan,nan,10187,0
lak303d.map,dao,ILS,26,148,121,120,1.0,400.7473,nan,nan,22371,0
lak303d.map,dao,AILS,26,148,121,120,1.0,400.7473,nan,nan,25785,0
lak303d.map,dao,ILS,30,93,113,97,1.0,400.3036,nan,nan,10154,0
lak303d.map,dao,AILS,30,93,113,97,1.0,400.3036,nan,nan,12056,0
lak303d.map,dao,ILS,6,95,87,101,1.0,400.1615,nan,nan,11792,0
lak303d.map,dao,AILS,6,95,87,101,1.0,400.1615,nan,nan,14052,0
lak303d.map,dao,ILS,102,96,9,98,1.0,400.061,nan,nan,10903,0
lak303d.map,dao,AILS,102,96,9,98,1.0,400.061,nan,nan,11680,0
lak303d.map,dao,ILS,118,120,37,104,1.0,399.6173,nan,nan,7789,0
lak303d.map,dao,AILS,118,120,37,104,1.0,399.6173,nan,nan,10819,0
lak303d.map,dao,ILS,28,85,111,87,1.0,399.333,nan,nan,8981,0
lak303d.map,dao,AILS,28,85,111,87,1.0,399.333,nan,nan,10106,0
lak303d.map,dao,ILS,104,106,19,99,1.0,399.3036,nan,nan,9973,0
lak303d.map,dao,AILS,104,106,19,99,1.0,399.3036,nan,nan,10819,0
lak303d.map,dao,ILS,103,94,11,100,1.0,399.6468,nan,nan,11130,0
lak303d.map,dao,AILS,103,94,11,100,1.0,399.6468,nan,nan,11921,0
lak303d.map,dao,ILS,21,102,96,114,1.0,398.9899,nan,nan,13285,0
lak303d.map,dao,AILS,21,102,96,114,1.0,398.9899,nan,nan,15331,0
lak303d.map,dao,ILS,113,115,31,108,1.0,397.132,nan,nan,7603,0
lak303d.map,dao,AILS,113,115,31,108,1.0,397.132,nan,nan,10466,0
lak303d.map,dao,ILS,9,95,95,97,1.0,397.061,nan,nan,11330,0
lak303d.map,dao,AILS,9,95,95,97,1.0,397.061,nan,nan,13526,0
lak303d.map,dao,ILS,20,94,109,94,1.0,396.8894,nan,nan,10780,0
lak303d.map,dao,AILS,20,94,109,94,1.0,396.8894,nan,nan,12438,0
lak303d.map,dao,ILS,101,111,25,97,1.0,396.7178,nan,nan,9224,0
lak303d.map,dao,AILS,101,111,25,97,1.0,396.7178,nan,nan,10595,0
lak303d.map,dao,ILS,105,81,40,73,1.0,396.7056,nan,nan,14261,0
lak303d.map,dao,AILS,105,81,40,73,1.0,396.7056,nan,nan,17025,0
lak304d.map,dao,ILS,189,119,53,110,1.0,298.4214,nan,nan,15959,0
lak304d.map,dao,AILS,189,119,53,110,1.0,298.4214,nan,nan,23749,0
lak304d.map,dao,ILS,182,102,12,56,1.0,298.3919,nan,nan,5775,0
lak304d.map,dao,AILS,182,102,12,56,1.0,298.3919,nan,nan,6120,0
lak304d.map,dao,ILS,59,106,181,116,1.0,297.1787,nan,nan,4596,0
lak304d.map,dao,AILS,59,106,181,116,1.0,297.1787,nan,nan,6099,0
lak304d.map,dao,ILS,23,159,26,61,1.0,297.0071,nan,nan,5998,0
lak304d.map,dao,AILS,23,159,26,61,1.0,297.0071,nan,nan,8410,0
lak304d.map,dao,ILS,121,191,1,91,1.0,296.8356,nan,nan,28044,0
lak304d.map,dao,AILS,121,191,1,91,1.0,296.8356,nan,nan,32214,0
lak304d.map,dao,ILS,189,110,54,117,1.0,296.8356,nan,nan,16214,0
lak304d.map,dao,AILS,189,110,54,117,1.0,296.8356,nan,nan,22954,0
lak304d.map,dao,ILS,182,107,8,62,1.0,296.8061,nan,nan,6947,0
lak304d.map,dao,AILS,182,107,8,62,1.0,296.8061,nan,nan,6427,0
lak304d.map,dao,ILS,46,115,183,117,1.0,296.7645,nan,nan,4103,0
lak304d.map,dao,AILS,46,115,183,117,1.0,296.7645,nan,nan,5516,0
lak304d.map,dao,ILS,185,118,18,91,1.0,296.7351,nan,nan,12705,0
lak304d.map,dao,AILS,185,118,18,91,1.0,296.7351,nan,nan,14760,0
lak304d.map,dao,ILS,170,123,33,66,1.0,296.4924,nan,nan,16511,0
lak304d.map,dao,AILS,170,123,33,66,1.0,296.4924,nan,nan,14744,0
lak304d.map,dao,ILS,9,89,187,103,1.0,295.0782,nan,nan,12067,0
lak304d.map,dao,AILS,9,89,187,103,1.0,295.0782,nan,nan,14744,0
lak304d.map,dao,ILS,10,58,177,101,1.0,294.9777,nan,nan,29107,0
lak304d.map,dao,AILS,10,58,177,101,1.0,294.9777,nan,nan,33962,0
lak304d.map,dao,ILS,38,67,86,181,1.0,294.2498,nan,nan,6058,0
lak304d.map,dao,AILS,38,67,86,181,1.0,294.2498,nan,nan,9698,0
lak304d.map,dao,ILS,190,119,23,85,1.0,294.0782,nan,nan,12954,0
lak304d.map,dao,AILS,190,119,23,85,1.0,294.0782,nan,nan,15173,0
lak304d.map,dao,ILS,169,100,2,82,1.0,293.6934,nan,nan,5044,0
lak304d.map,dao,AILS,169,100,2,82,1.0,293.6934,nan,nan,5758,0
lak304d.map,dao,ILS,28,62,25,141,1.0,293.2792,nan,nan,9891,0
lak304d.map,dao,AILS,28,62,25,141,1.0,293.2792,nan,nan,15201,0
